P1.CD4	P4.CD4	P5.CD4	P6.CD4	P7.CD4	C3.CD4	C4.CD4	C5.CD4	C6.CD4	C7.CD4	C8.CD4	P8.CD4	P9.CD4	P10.CD4	P11.CD4	P16.CD4	P12.CD4	P15.CD4	P13.CD4	P14.CD4	P17.CD4	C10.CD4	C11.CD4	C9.CD4	P18.CD4	P19.CD4	P20.CD4	P21.CD4	P22.CD4	P31.CD4	P30.CD4	C14.CD4	C15.CD4	C12.CD4	C16.CD4	C13.CD4	P24.CD4	P37.CD4	P27.CD4	P29.CD4	P28.CD4	P25.CD4	P34.CD4	P33.CD4	P32.CD4	P36.CD4	P39.CD4	P40.CD4	P38.CD4	P35.CD4	P26.CD4	P23.CD4	P41.CD4	P45.CD4	C17.CD4	P44.CD4	C19.CD4	P42.CD4	C18.CD4	C007G.CD4	C013G.CD4	C014G.CD4	P46.CD4	C22.CD4	C23.CD4	C24.CD4	C25.CD4	C26.CD4	C21.CD4	P47.CD4	P48.CD4	P49.CD4	P52.CD4	P53.CD4	WHT7559.CD4	WHT7645.CD4
ARL13A	23.0365888827806	0	6.32120463073609	36.3663722062104	19.5245867596146	21.0304131071787	19.0919590628745	1.26746502549714	7.13350550821141	23.4444695441646	24.1218741878277	44.0834643270467	72.2973416672743	21.8890655363076	63.4630832316082	29.7746850266902	106.158596835946	50.5870857214066	62.8711539877819	64.169188472629	27.4388768721746	27.5675408941877	33.7487641567406	33.8386242264892	28.4543528732796	44.0274714620587	35.5621107382083	22.0100834852234	34.1408017892616	48.7833918000508	63.0256018514607	36.456177211786	62.4729543048974	82.4553101066819	50.4613181676591	56.975992406547	77.3305535784966	70.6696672512517	69.3595996402754	38.6505020638011	33.311985055187	66.3598434181443	54.830197016046	55.7443601314055	53.5325615080799	61.567681572691	56.3741546543145	40.4350933380967	78.9546218969398	88.6960081320171	71.8425234518237	70.4334671809113	71.4666129398598	92.7171746095489	61.5149516041383	46.9232937631038	47.7368637643028	58.096602142468	75.7562362755594	27.2811057002998	32.2436213777885	37.2240176575826	47.5261459838259	53.0593477867598	73.0451291723789	43.7921222907101	51.6920529042067	49.6194171183995	51.9184508621355	56.6890212079387	53.1514029566513	41.4260587561316	51.4207202600796	37.5362580849747	43.5271948873189	31.5282329600186
ARMCX2	237.375526499665	88.9995673428858	290.367275785844	164.732966779142	200.462409165266	234.562499830628	224.298497322936	101.182465765687	273.941157340203	98.7052282440186	166.228492897668	145.780901959421	159.758333275058	240.695792978559	186.12043780055	140.53945679705	98.5036685011378	104.971635192464	189.392625512577	287.016827984575	200.67454359508	204.980006327477	192.937277713388	151.325734288352	118.11216733223	102.912263105547	164.541511622626	202.699062835892	114.806369157549	60.5103857692357	91.6223055423194	49.1262472772388	134.997349393095	104.478924485011	130.744621381398	153.651916795912	105.048698101877	105.436803553215	61.0962074342194	49.3437641773569	58.7173297744246	90.2007574136236	65.0711008903792	88.7795146604928	75.6513783831802	109.259490905206	85.4636580584172	95.8242069607553	143.418172121487	89.8974293603152	77.706872317453	85.3100204235926	193.269574689715	68.0607217853245	106.746824576527	152.475292621849	123.580112485217	81.6106905825424	65.0194454269632	181.220858660252	114.492241961645	184.032392916165	159.662128581565	126.04358583757	75.5241939008296	146.284138346377	171.680267477135	158.407734372587	169.761883584598	150.823200746233	200.892033799813	125.269169627398	124.186360755519	114.833617019992	91.6016400577179	124.854068364205
ARMCX3	379.300164317089	666.150740300716	605.182696866974	521.069246262452	471.212850802904	654.095840975235	958.022583160526	636.821061104084	1322.62911820766	607.871473532211	609.502012804643	770.948457467199	591.477319978963	262.0827095033	543.465027545149	323.386858295188	999.858864694136	683.877491956317	559.033344884202	883.556074478461	356.952979264445	391.193615433582	475.52757364786	440.017501571982	441.889651453085	451.484618719577	374.521089066958	348.557832267943	295.580043149698	476.36638992745	530.734561332269	544.345942038067	550.377074490534	549.870143150437	577.143354991283	549.007042926141	472.423666775284	502.262566600831	377.908180788717	641.196426316609	354.087250243963	733.881976832074	485.936325056068	630.5377155115	496.685819180567	404.730704137879	504.331764470159	466.109006513249	356.969291454681	512.484429564227	412.791997197984	432.292230329592	502.419612298373	350.147181330575	561.141490314109	407.155391693102	352.51500783893	476.072800289658	392.634286914755	606.06138529957	429.423830392768	559.992768535352	302.813399004054	391.884803791603	481.066654589107	493.785907984637	523.344568574671	449.609330674017	361.919597301264	521.941293305339	632.761132390004	481.617068978115	527.806065502785	468.56528616369	1101.70182357078	1070.00511837933
ARMCX3-AS1	9.20922489329536	6.93936403659813	4.19839699720241	20.9996384490868	21.1788079407367	12.0369703922188	19.0537948322204	14.0932973641751	0	33.6530281020164	8.14331484421503	4.30867677758922	16.0600301108676	19.020584815232	19.6224897348235	0	5.11483039557843	16.2982756900034	21.2264848103017	0.912993167964698	17.0073871307294	18.6471064981308	14.6896689467421	15.4789112713395	14.7985894819547	19.5168515414786	19.4063674686436	21.3945631638713	33.4622663343101	30.7012707070259	13.5613665214835	31.8202779114548	27.5505790805205	18.849153220483	14.2911434808361	31.6873566026996	25.4293885348049	26.4608925163193	30.3606479223942	16.4594353622848	16.325805985595	26.06551714454	32.4493527701069	28.0084513609521	19.1636785083269	10.2753072819124	22.7541188460007	26.1802430878498	38.6931775904781	39.2539305096285	29.833271039544	26.6166616477152	16.3528378706641	4.15061668432701	19.3754172646086	11.7101936295986	10.0321726338591	41.5591964368876	31.8818616245646	35.244047041206	63.6077126267213	24.1076419713487	33.5203636596446	23.3978977733102	0	27.3788665249631	38.5781986012768	20.1610140649651	14.3191943545482	18.1126535568079	8.78473924046857	19.182396726317	33.9623294035055	31.6500479156847	79.3081487679285	94.8218170959877
ARMCX4	113.071897013331	230.12078717593	308.244664628265	162.712402267602	246.05306837367	172.762249356005	211.706369667775	210.176862549612	229.562320630531	158.812076664384	167.88064530802	402.651834652544	468.270248734332	187.544377538373	362.587560146106	216.157476175084	364.604684589826	196.183061684192	63.563424132662	298.887291198075	486.522686726947	351.152075752836	454.779748291138	356.951396449941	396.410547593582	451.050987113081	694.66424485207	473.987836638035	470.332383592849	519.760473222264	542.704178994831	355.561423313355	280.78070638824	373.166181527342	368.187372703908	246.578553604813	316.145723521757	308.219650825451	330.581160865452	448.682005298471	324.623353151277	493.177355340693	342.736247779046	226.685679549317	339.963296636968	261.841483977318	320.289029181343	348.808403129247	300.163460801416	360.072686652808	399.103079051627	451.193366932137	324.097744223002	281.481484173049	273.822688550328	287.860896727556	243.572756835652	454.843922061887	467.113072290459	443.624030376404	303.055020936932	318.021633351778	375.574569611569	241.937164604882	210.723132353929	439.299812459899	425.997844476355	322.995209232814	448.864045703977	435.139356801053	351.682445719674	355.724769891391	393.822598786784	504.766396929741	582.658416400058	656.846845762109
ARMCX5	761.715706253406	1424.06004539819	1591.29445467448	1631.51939152502	1887.20379650454	1052.55910882568	1060.0384304825	954.447848256176	1419.16603037101	1107.88709245256	1047.63804616723	603.213366408135	574.757668699369	430.680190298474	532.319514072823	128.320674780827	1123.30172739206	595.113790571767	702.613584536743	876.655046336721	699.660750820527	464.822233095778	548.958155294501	564.523254691648	484.607769129622	597.414410673226	712.065894614942	584.612905931593	592.882004938701	446.153173708804	386.730540759683	460.06779376436	442.468990475678	386.302441934305	345.140248639598	337.546387008998	337.469347594635	359.869363352995	335.865897448127	362.290562803397	344.381033879507	387.359130797597	344.2616814436	449.202511682833	369.291463861773	318.944647726241	443.926694259797	408.395497086939	256.624538482671	381.264728636414	374.960237305367	350.600924233784	319.616692194493	352.013080733283	350.036686692491	491.286827069442	367.488597225987	359.993202806384	331.309770281464	383.178454041875	353.97540438651	385.656024457758	372.129718581279	392.746695697966	292.278009731668	517.541015621201	568.151701585988	553.291366894989	603.886896203345	507.536226763992	401.927417009857	592.750391241655	429.131664429336	493.914089625653	669.970647906784	723.364769446262
ARMCX5-GPRASP2	693.587138885726	488.674093791678	649.204048636671	594.723603482723	782.974339349658	472.604468055941	469.80494660812	343.437380219143	509.923289263674	495.599559298175	476.506394592694	140.583458473016	162.686568957539	136.459352705023	217.696120694571	236.775672696032	353.164582623555	244.911812984558	425.475552735926	246.528000506922	232.050490640708	202.647699431653	185.46808623078	194.437007726769	165.21013648953	171.059133862741	127.826206697586	156.705166922074	160.872885874253	121.083536600641	114.507399990705	118.627605440926	173.292024716262	166.039955456315	153.847415267066	148.780976209143	137.908833148648	164.987252150333	95.6945260146381	71.8086651963839	84.9806410868495	126.203724510292	98.5249650236976	139.791651703669	137.116493755699	100.61357451381	99.0711241974193	118.931215261547	96.4337086218086	93.4875148849328	121.525445723352	136.505055360931	150.764607093945	136.5258544915	147.590066338448	228.474880270162	172.999190667831	92.6634419632439	125.140864583679	158.237807830746	150.29544834665	149.865605880357	142.368970984052	138.733682811196	127.642520578917	136.75160459077	190.535125410866	143.968698036624	181.391326559891	220.77858526211	162.549014296012	108.917156496904	155.472253495771	107.761266963921	87.5561893027692	180.653703972499
ARMCX6	4968.48822476562	1873.321170879	2128.3468352159	1687.29910585928	1804.30371200299	1784.31792615233	1555.14894450961	1008.59626891745	1554.95576534439	1325.42768653866	1167.3163683164	440.82762196678	347.650183356914	1229.289939077	504.217625241326	1027.0250222097	312.688976927144	421.821401627928	861.481844048378	629.676194591408	810.450698977446	1024.37851615814	944.580780655791	821.643524628631	692.370541108927	900.354833493976	752.041498261336	1003.72928184287	792.221346128112	347.703237944161	329.340713046004	369.867816423467	403.052296681347	370.771452189426	420.231390807351	468.484434145603	356.20582823544	410.269687253259	313.303814693877	323.816712492101	464.16436101577	333.43340511779	445.157951048235	405.016780729905	466.025681497474	417.067855803902	349.676008712986	364.345987693076	467.259348476407	425.116959969578	379.712042181873	420.913299425472	427.322509654066	326.848175438853	507.068251534131	845.193894895652	442.940786772528	386.557121980676	314.214679011089	580.046143019118	415.031462220981	596.202789975286	708.846683809646	529.455484104075	830.160716265543	573.693815084209	620.332087958507	543.91973682418	666.037069212346	577.858181321402	609.272669275302	556.857250130211	501.082433150642	590.426356787608	498.971159302321	472.529959792795
ARR3	12.4390735099822	21.3823495645993	6.98738647091149	33.4596966090892	10.4089616928912	13.3471177486711	43.0028492472113	1.22835198251154	21.9901622345678	35.1192698436025	9.26807879725322	30.5060472522909	61.1362451762437	20.4832051860181	28.9415285889164	53.2447055937421	38.7969680266243	49.2809777157598	22.1007987533943	54.0015564740702	47.6142647842159	39.6396223745551	26.0539419380688	39.4621205522299	27.5714105908202	25.2355425156055	22.0509704399906	27.9654951477632	38.4884110590189	50.5550637617129	64.1469098228236	50.2907693594418	61.0382596838359	59.5494516963122	31.8872507227637	54.3781572543318	32.7946942808296	30.8060365656693	40.5817739296475	32.4317868859275	25.2168580465571	29.2843765905418	35.0203866189667	25.996302472536	38.4723415643154	27.6228966017947	31.1109932547659	41.6042202141957	51.9933621363572	31.5032775914242	49.2055858813656	70.8234470138515	76.4953892133884	36.5771155942268	68.3261044146245	26.4896652881237	30.7773625306757	37.0365511908667	54.4477751768057	49.6095263769793	43.1093813865628	43.6633852273579	29.1157690808638	37.1787284682886	59.8015433222157	55.9290790136989	49.3847621321134	58.0837813252071	22.7883134571607	57.8111206107741	56.8378660747933	53.1051678152116	51.0583248506389	61.9492454102373	71.4392068187303	59.5901266194662
ARSD	536.32895065929	302.287950571602	155.510772062715	231.270326172277	188.402880696962	241.23266717181	230.169584268776	273.420620951637	364.06825208621	243.54144714543	181.375154093615	227.909694870661	350.840325841464	193.997543436871	263.092364040473	275.300082021504	147.936687749391	196.675310408374	120.321397436136	213.766104291836	304.470419834127	230.731337908733	238.01416009714	367.98466828277	293.901883435864	230.424203877674	302.380098539602	291.393982740913	192.024488757154	393.157083441078	463.206730176784	385.350730202022	335.359640730545	284.749566469239	325.4124404786	323.705258749955	256.104677501382	286.3691139766	398.503160483179	343.517283018277	292.04537111414	333.190971071329	346.630889983451	290.709321636128	254.473369811373	303.01697368688	271.993999919642	315.314162394246	327.993316069218	266.44061427285	287.054959136988	317.340471888284	283.995538967893	232.706216146356	288.81090898576	243.368379824469	294.464831380197	300.910843184433	297.088562604713	163.163702018446	234.683621502117	279.205450968044	289.52858139358	219.934154125105	793.290787757761	378.043258024667	289.772674593309	275.151941164027	236.327214881937	211.063670703071	195.095957421728	234.191631016458	314.835595515565	345.029093776759	166.851522186507	221.086120466353
ASMTL	868.548223144138	537.589844169594	576.449146699051	449.203775651909	500.107667346615	1081.77199413876	969.449744180281	890.571761974835	1192.66215712106	837.504460254225	812.649253559912	1409.73461376811	1278.25400327523	4043.25625354551	1730.43806026352	3388.5875683349	327.279957194314	1176.3589921267	1477.39894908701	995.760891797826	886.421453556777	1910.29348399976	1671.50952182489	1477.17685431549	1956.13103834681	2640.29118050822	2285.98634974686	2477.14685213126	1859.41647858007	392.831308617663	318.964797943719	712.758661932965	657.847754763425	630.433904263171	792.613882620935	780.694159335323	1024.53297973904	1124.03579463939	1247.59770652396	1131.18170262092	1494.18192723028	1107.76771219801	1455.43723061006	1036.91484582647	1307.92803239783	1171.72251978625	1189.54168030325	1051.45708420685	1210.84417005212	1175.95998553086	1102.47831671283	938.10525125013	1127.91491437035	893.932318919127	765.025764612956	1758.52695886969	998.753763701988	1203.65695910254	816.534310487546	1039.83903077793	913.409589282105	1034.07883529078	1630.43305475766	1329.1541893291	937.357291883234	1059.45381403757	1139.31972935109	1135.19300556832	650.867336134814	660.409486793952	1691.87047088877	1703.59487061623	1171.19974993235	605.235488134431	1284.09952828279	450.362986814763
ASMTL-AS1	56.3245770107485	11.1975026970988	3.91242503498886	26.4711105830605	44.3256148761834	61.8431979944465	65.814356634056	20.1452170880555	54.81849517082	57.8582003752172	52.0327545106095	323.580130628324	278.503891878795	203.497196225303	286.56515578128	240.980014671727	173.13413374893	214.981545906434	161.661063417829	190.075108660367	64.5597470553487	152.501083290336	192.589353763455	131.93284345922	137.98724658669	207.813028043311	199.243073836074	183.605156170337	271.202961958183	211.366870084772	137.801321074882	232.03290631337	214.207819582073	255.88451599946	252.714420161869	316.213797965523	560.43407879869	312.085252523906	419.364398583227	612.863630579102	361.359182530509	393.862155558866	653.758178449516	362.968596890932	506.693328936999	360.153001051014	479.60972383679	477.512248678859	368.03507668937	574.9457257109	448.762268449097	371.914357588832	490.609907548425	314.760673624319	247.966705758148	229.04916128818	262.208407618862	506.044897368913	344.406173937461	176.273502618524	195.905079800417	170.617661938459	329.037559164924	289.580122252547	130.799613950458	176.569901553867	237.733931471496	170.380642329185	132.599830030784	183.659258502172	377.232439490373	373.584957550652	355.494838207714	220.700207109829	590.028892094857	108.699884878163
ATG4A	1054.07103799837	968.032744961323	1031.90829930433	986.272517574666	1164.09629913676	1092.68685051021	928.108058313106	881.361967344212	1350.96174860396	973.140940342008	912.897868299081	359.910632852539	354.646202049701	127.324562808074	286.354181265988	232.065054213339	518.180226206861	468.622791253751	520.015740234683	530.56595119715	290.69264973141	207.314677318616	268.988196345793	312.575599683369	282.433521967913	260.735837943217	183.153767428793	239.050095308977	245.545843696498	227.500544226919	202.368231388545	206.602861608417	252.717802574374	284.723368465907	377.976812122285	243.019785632745	159.217132401413	316.084499121522	255.806981976754	165.316050749253	136.27405765106	194.513692078906	135.952452373182	271.488917204486	193.916886063402	168.484518602875	195.553944502821	258.623936340007	177.784073325099	204.879311370617	179.688325998676	189.466136385329	236.54880770779	156.217597152162	355.378101975276	284.907129871727	251.293800154393	155.005214105524	211.897415671346	442.471861516702	339.374882092426	322.977389861571	162.162675819874	256.139235375965	239.817399656348	327.145490522932	389.081668165638	321.070999562102	312.586815099557	372.0450080513	311.891274903502	250.201986186005	270.861480354214	297.221526665963	231.794221793512	322.191638150527
ATP11C	372.021444067733	1545.40539156554	1641.87461628295	1795.23344955849	1266.71619857609	694.174988201971	901.0870437062	1346.54485627003	1513.59399194916	1204.90559906182	1249.93325460209	1878.43089906811	1607.29179918037	417.776409528823	955.454823792644	654.239302520786	3574.24722912367	1802.19821663256	1777.27629712275	2057.3156286856	682.251960658602	549.539436392489	692.590861290186	642.891073237021	922.421402375141	662.615437454042	772.238901394941	585.839332970043	762.668444727911	882.919884591624	1138.90413706789	1002.94813103508	1182.26063860634	1247.53778160869	1170.55468563155	975.27168207973	1106.52848021113	1160.83096880841	953.898044985509	1078.76912417753	724.444403457321	1222.60276875005	721.008333192209	1211.24356407637	1045.17286751065	727.170333305936	1285.46758348165	1202.09030680179	876.196616858153	1162.24500525167	1006.26981349098	1114.55899089609	1450.23394995434	1127.02497602648	1105.69258544798	1162.93985310227	708.456468371167	996.37159985401	1305.09684352436	1510.90002459309	1264.07110626377	1277.98388416706	788.401135779726	887.09273055626	850.270124676731	1065.85345188013	1014.37911017581	1019.29787560705	795.849898021921	1073.22275104346	1061.54367910353	1043.73297123273	1077.75001705824	1235.43602643208	1893.69688645365	2114.28284508135
ATP6AP1	4057.99903896653	1958.17517940318	2106.70981844106	1670.37202014664	1782.8798078226	2564.84898690679	2063.83337975683	2288.7655240766	3132.81600759963	2038.04569738968	1821.04362306408	2304.93149664539	1908.91601736386	6806.29218931235	2470.32087648592	6318.69453610507	581.773817931947	1836.76066305506	1724.76233218347	1450.64165072728	4165.61739914087	4598.71290376509	3778.59259922401	4039.75346799167	3755.20902215631	3690.6079146469	2901.20449555326	3901.39556815435	3140.59556700894	1447.54430523122	1173.70402101664	1640.98207293685	1450.54891845043	1245.32456423504	1586.93178733472	1607.87057075428	1275.23491628578	1639.46409931655	1468.53843844074	990.701917742912	1705.98124405859	1025.52914408319	1607.93437130082	1549.46692720258	1621.43035500383	1910.57864580344	1416.64787276969	1433.61332135362	2045.35335340703	1429.70649041912	1221.12674275592	1463.38034065854	1484.44907947187	1120.500942487	1684.91669809984	2898.81964158858	2307.18493872678	1508.97982407462	1315.45789893239	2245.32030932252	2239.37039943319	2391.33343482371	3657.3693606333	3379.1777581398	2766.24566159568	2588.55852604221	2532.3147080848	2464.90525487451	3629.55646509567	2556.13246013656	2238.43660131819	2423.66246910572	2058.41101152793	2699.72372337383	1489.79264289784	1528.29572250177
